RA;Código_Turma;Nome_Disciplina
11202130271;DC7BCS0001-15SA;Base Experimental das Ciências Naturais C7-Matutino (Santo André)
11202130271;DC3BIS0003-15SA;Bases Matemáticas C3-Matutino (Santo André)
11202130271;DC1BIL0304-15SA;Evolução e Diversificação da Vida na Terra C1-Matutino (Santo André)
11202130272;DA2BIR0004-15SB;Bases Epistemológicas da Ciência Moderna A2-Matutino (São Bernardo)
11202130272;NA2BHO0102-15SB;Desenvolvimento e Sustentabilidade A2-Noturno (São Bernardo)
11202130272;DA1BIN0406-15SB;Introdução à Probabilidade e à Estatística A1-Matutino (São Bernardo)
11202130272;NBESTO012-17SB;Princípios de Administração B-Noturno (São Bernardo)
11202130272;DA1BHQ0004-19SB;Estudos de Gênero A1-Matutino (São Bernardo)
11202130272;DA1ESHC040-21SB;Relações Monetárias e Financeiras Internacionais A1-Matutino (São Bernardo)
11202130273;DB1BCM0506-15SA;Comunicação e Redes B1-Matutino (Santo André)
11202130273;DB1BIN0406-15SA;Introdução à Probabilidade e à Estatística B1-Matutino (Santo André)
11202130273;DB4BCJ0203-15SA;Fenômenos Eletromagnéticos B4-Matutino (Santo André)
11202130274;NA1BCM0506-15SA;Comunicação e Redes A1-Noturno (Santo André)
11202130274;NA4BCJ0203-15SA;Fenômenos Eletromagnéticos A4-Noturno (Santo André)
11202130274;NA1BIN0406-15SA;Introdução à Probabilidade e à Estatística A1-Noturno (Santo André)
11202130274;NA1BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A1-Noturno (Santo André)
11202130275;NA3BCJ0205-15SA;Fenômenos Térmicos A3-Noturno (Santo André)
11202130275;NB1BIN0406-15SA;Introdução à Probabilidade e à Estatística B1-Noturno (Santo André)
11202130275;DA1NHZ6001-18SA;Fundamentos da Biotecnologia A1-Matutino (Santo André)
11202130275;NA1BIR0004-15SA;Bases Epistemológicas da Ciência Moderna A1-Noturno (Santo André)
11202130276;DB1BIN0406-15SA;Introdução à Probabilidade e à Estatística B1-Matutino (Santo André)
11202130276;DB4BCJ0203-15SA;Fenômenos Eletromagnéticos B4-Matutino (Santo André)
11202130276;DB1BCM0506-15SA;Comunicação e Redes B1-Matutino (Santo André)
11202130276;DB2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias B2-Matutino (Santo André)
11202130277;DC2BCL0307-15SA;Transformações Químicas C2-Matutino (Santo André)
11202130277;NB1BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias B1-Noturno (Santo André)
11202130277;NB2BCM0506-15SA;Comunicação e Redes B2-Noturno (Santo André)
11202130277;NB7BCJ0203-15SA;Fenômenos Eletromagnéticos B7-Noturno (Santo André)
11202130277;NB1BIN0406-15SA;Introdução à Probabilidade e à Estatística B1-Noturno (Santo André)
11202130278;NA1BHO1102-19SB;Introdução à Economia A1-Noturno (São Bernardo)
11202130278;NA1BHO0101-15SB;Estado e Relações de Poder A1-Noturno (São Bernardo)
11202130278;NA1BHO0102-15SB;Desenvolvimento e Sustentabilidade A1-Noturno (São Bernardo)
11202130278;NA1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna A1-Noturno (São Bernardo)
11202130278;NA1BIN0406-15SB;Introdução à Probabilidade e à Estatística A1-Noturno (São Bernardo)
11202130279;NA1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna A1-Noturno (São Bernardo)
11202130279;NA1BCM0506-15SB;Comunicação e Redes A1-Noturno (São Bernardo)
11202130279;NA3BCJ0205-15SA;Fenômenos Térmicos A3-Noturno (Santo André)
11202130280;DA1BHO0102-15SB;Desenvolvimento e Sustentabilidade A1-Matutino (São Bernardo)
11202130280;DA1ESHT005-17SB;Economia do Território A1-Matutino (São Bernardo)
11202130280;DA1BHQ0004-19SB;Estudos de Gênero A1-Matutino (São Bernardo)
11202130280;DA1ESHT023-17SB;Sociologia dos Territórios A1-Matutino (São Bernardo)
11202130280;DA2BIR0004-15SB;Bases Epistemológicas da Ciência Moderna A2-Matutino (São Bernardo)
11202130281;NA1BIR0004-15SA;Bases Epistemológicas da Ciência Moderna A1-Noturno (Santo André)
11202130281;NA2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A2-Noturno (Santo André)
11202130281;NA2BIN0406-15SA;Introdução à Probabilidade e à Estatística A2-Noturno (Santo André)
11202130281;DB3BCJ0203-15SA;Fenômenos Eletromagnéticos B3-Matutino (Santo André)
11202130281;NA1BCM0506-15SA;Comunicação e Redes A1-Noturno (Santo André)
11202130282;NA1BCN0405-15SB;Introdução às Equações Diferenciais Ordinárias A1-Noturno (São Bernardo)
11202130282;NA1BIN0406-15SB;Introdução à Probabilidade e à Estatística A1-Noturno (São Bernardo)
11202130282;NA1BCM0506-15SB;Comunicação e Redes A1-Noturno (São Bernardo)
11202130282;NA3BCJ0203-15SB;Fenômenos Eletromagnéticos A3-Noturno (São Bernardo)
11202130283;DA2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A2-Matutino (Santo André)
11202130283;DA1BIN0406-15SA;Introdução à Probabilidade e à Estatística A1-Matutino (Santo André)
11202130283;DA4BCJ0203-15SA;Fenômenos Eletromagnéticos A4-Matutino (Santo André)
11202130283;DA1BCM0506-15SA;Comunicação e Redes A1-Matutino (Santo André)
11202130284;DB1NHT5013-15SA;Práticas de Ensino de Ciências e Matemática no Ensino Fundamental B1-Matutino (Santo André)
11202130284;DA3BIL0304-15SA;Evolução e Diversificação da Vida na Terra A3-Matutino (Santo André)
11202130284;DA2BIK0102-15SA;Estrutura da Matéria A2-Matutino (Santo André)
11202130284;DC3BIS0003-15SA;Bases Matemáticas C3-Matutino (Santo André)
11202130285;DA1BCM0505-15SB;Processamento da Informação A1-Matutino (São Bernardo)
11202130285;DA1BIQ0602-15SB;Estrutura e Dinâmica Social A1-Matutino (São Bernardo)
11202130285;DA1BCN0402-15SB;Funções de Uma Variável A1-Matutino (São Bernardo)
11202130285;DC1BCS0001-15SA;Base Experimental das Ciências Naturais C1-Matutino (Santo André)
11202130285;DB1ESTO006-17SA;Materiais e Suas Propriedades B1-Matutino (Santo André)
11202130286;DC1BCL0307-15SA;Transformações Químicas C1-Matutino (Santo André)
11202130286;DC1BIK0102-15SA;Estrutura da Matéria C1-Matutino (Santo André)
11202130286;DC3BIS0003-15SA;Bases Matemáticas C3-Matutino (Santo André)
11202130286;DA3BIL0304-15SA;Evolução e Diversificação da Vida na Terra A3-Matutino (Santo André)
11202130287;NA1BCL0307-15SA;Transformações Químicas A1-Noturno (Santo André)
11202130287;NB2BCM0506-15SA;Comunicação e Redes B2-Noturno (Santo André)
11202130287;NA1ESTO011-17SA;Fundamentos de Desenho Técnico A1-Noturno (Santo André)
11202130288;NA1NHH2087-16SB;História da Filosofia Medieval: do século XI ao XIV A1-Noturno (São Bernardo)
11202130288;NA2BIN0406-15SB;Introdução à Probabilidade e à Estatística A2-Noturno (São Bernardo)
11202130288;NA2BIR0004-15SB;Bases Epistemológicas da Ciência Moderna A2-Noturno (São Bernardo)
11202130288;NB1ESTO006-17SA;Materiais e Suas Propriedades B1-Noturno (Santo André)
11202130289;NA1BCM0506-15SA;Comunicação e Redes A1-Noturno (Santo André)
11202130289;NA3BIN0406-15SA;Introdução à Probabilidade e à Estatística A3-Noturno (Santo André)
11202130289;NA2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A2-Noturno (Santo André)
11202130289;NA8BCJ0203-15SA;Fenômenos Eletromagnéticos A8-Noturno (Santo André)
11202130292;DA2BIR0004-15SB;Bases Epistemológicas da Ciência Moderna A2-Matutino (São Bernardo)
11202130292;DA1BHQ0004-19SB;Estudos de Gênero A1-Matutino (São Bernardo)
11202130292;DA1BHO1102-19SB;Introdução à Economia A1-Matutino (São Bernardo)
11202130292;DA1BHO0102-15SB;Desenvolvimento e Sustentabilidade A1-Matutino (São Bernardo)
11202130292;DA1BIN0406-15SB;Introdução à Probabilidade e à Estatística A1-Matutino (São Bernardo)
11202130293;NB1BIN0406-15SA;Introdução à Probabilidade e à Estatística B1-Noturno (Santo André)
11202130293;NB2BCM0506-15SA;Comunicação e Redes B2-Noturno (Santo André)
11202130293;NB4BCJ0203-15SA;Fenômenos Eletromagnéticos B4-Noturno (Santo André)
11202130294;DA1BIQ0602-15SA;Estrutura e Dinâmica Social A1-Matutino (Santo André)
11202130294;DA2BCM0505-15SA;Processamento da Informação A2-Matutino (Santo André)
11202130294;NA1BCN0407-15SA;Funções de Várias Variáveis A1-Noturno (Santo André)
11202130295;NA1BIQ0602-15SA;Estrutura e Dinâmica Social A1-Noturno (Santo André)
11202130295;DA1BCN0405-15SB;Introdução às Equações Diferenciais Ordinárias A1-Matutino (São Bernardo)
11202130295;DA1BIN0406-15SB;Introdução à Probabilidade e à Estatística A1-Matutino (São Bernardo)
11202130295;DA1BCM0506-15SB;Comunicação e Redes A1-Matutino (São Bernardo)
11202130295;DA2BCJ0203-15SB;Fenômenos Eletromagnéticos A2-Matutino (São Bernardo)
11202130298;NB2BIR0004-15SB;Bases Epistemológicas da Ciência Moderna B2-Noturno (São Bernardo)
11202130298;DA4BCJ0203-15SA;Fenômenos Eletromagnéticos A4-Matutino (Santo André)
11202130298;DA2BCM0506-15SA;Comunicação e Redes A2-Matutino (Santo André)
11202130298;DA2BIN0406-15SA;Introdução à Probabilidade e à Estatística A2-Matutino (Santo André)
11202130298;DA2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A2-Matutino (Santo André)
11202130299;DA2BHQ0003-15SB;Interpretações do Brasil A2-Matutino (São Bernardo)
11202130299;DA1LHE0002-19SB;Laboratório de Práticas Integradoras I (PCC) A1-Matutino (São Bernardo)
11202130299;DA1BHS0002-17SB;Diálogos Interdisciplinares A1-Matutino (São Bernardo)
11202130300;DB1BCL0307-15SB;Transformações Químicas B1-Matutino (São Bernardo)
11202130300;DC3BIK0102-15SA;Estrutura da Matéria C3-Matutino (Santo André)
11202130300;DA3BIL0304-15SA;Evolução e Diversificação da Vida na Terra A3-Matutino (Santo André)
11202130300;DA7BCS0001-15SA;Base Experimental das Ciências Naturais A7-Matutino (Santo André)
11202130300;DB1NHT5013-15SA;Práticas de Ensino de Ciências e Matemática no Ensino Fundamental B1-Matutino (Santo André)
11202130301;DB3BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias B3-Matutino (Santo André)
11202130301;DB3BCM0506-15SA;Comunicação e Redes B3-Matutino (Santo André)
11202130301;DB3BCJ0203-15SA;Fenômenos Eletromagnéticos B3-Matutino (Santo André)
11202130301;DB2BIN0406-15SA;Introdução à Probabilidade e à Estatística B2-Matutino (Santo André)
11202130302;NA1BCN0402-15SB;Funções de Uma Variável A1-Noturno (São Bernardo)
11202130302;NB1BCM0506-15SA;Comunicação e Redes B1-Noturno (Santo André)
11202130302;NB1BIR0004-15SA;Bases Epistemológicas da Ciência Moderna B1-Noturno (Santo André)
11202130303;NA2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A2-Noturno (Santo André)
11202130303;NA2BIN0406-15SA;Introdução à Probabilidade e à Estatística A2-Noturno (Santo André)
11202130303;NA2BCM0506-15SA;Comunicação e Redes A2-Noturno (Santo André)
11202130303;NA8BCJ0203-15SA;Fenômenos Eletromagnéticos A8-Noturno (Santo André)
11202130304;NB1BIR0603-15SB;Ciência, Tecnologia e Sociedade B1-Noturno (São Bernardo)
11202130304;NB1BHO0102-15SB;Desenvolvimento e Sustentabilidade B1-Noturno (São Bernardo)
11202130304;NB1BHQ0004-19SB;Estudos de Gênero B1-Noturno (São Bernardo)
11202130304;NB1BHO1102-19SB;Introdução à Economia B1-Noturno (São Bernardo)
11202130304;NB1BIN0406-15SB;Introdução à Probabilidade e à Estatística B1-Noturno (São Bernardo)
11202130305;DB3BCM0506-15SA;Comunicação e Redes B3-Matutino (Santo André)
11202130305;DB6BCJ0203-15SA;Fenômenos Eletromagnéticos B6-Matutino (Santo André)
11202130305;DB2BIN0406-15SA;Introdução à Probabilidade e à Estatística B2-Matutino (Santo André)
11202130306;DC2BIL0304-15SA;Evolução e Diversificação da Vida na Terra C2-Matutino (Santo André)
11202130306;DC3BIK0102-15SA;Estrutura da Matéria C3-Matutino (Santo André)
11202130306;DC7BCS0001-15SA;Base Experimental das Ciências Naturais C7-Matutino (Santo André)
11202130306;DA1NHZ5023-18SA;Práticas escolares em educação especial e inclusiva A1-Matutino (Santo André)
11202130307;NA3BIL0304-15SA;Evolução e Diversificação da Vida na Terra A3-Noturno (Santo André)
11202130307;NB2BCJ0205-15SA;Fenômenos Térmicos B2-Noturno (Santo André)
11202130307;NB1ESTO008-17SA;Mecânica dos Sólidos I B1-Noturno (Santo André)
11202130307;NB3BIJ0207-15SA;Bases Conceituais da Energia B3-Noturno (Santo André)
11202130307;NC3BIK0102-15SA;Estrutura da Matéria C3-Noturno (Santo André)
11202130310;DA2BIN0406-15SA;Introdução à Probabilidade e à Estatística A2-Matutino (Santo André)
11202130310;DA1BCM0506-15SA;Comunicação e Redes A1-Matutino (Santo André)
11202130310;DA5BCJ0203-15SA;Fenômenos Eletromagnéticos A5-Matutino (Santo André)
11202130310;DA1NHZ6001-18SA;Fundamentos da Biotecnologia A1-Matutino (Santo André)
11202130311;DA1BCM0506-15SB;Comunicação e Redes A1-Matutino (São Bernardo)
11202130311;DA1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna A1-Matutino (São Bernardo)
11202130311;NA8BCJ0203-15SA;Fenômenos Eletromagnéticos A8-Noturno (Santo André)
11202130311;DA1BIN0406-15SB;Introdução à Probabilidade e à Estatística A1-Matutino (São Bernardo)
11202130311;NA1BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A1-Noturno (Santo André)
11202130312;NA1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna A1-Noturno (São Bernardo)
11202130312;NA1BCJ0205-15SB;Fenômenos Térmicos A1-Noturno (São Bernardo)
11202130313;DA1BHO1102-19SB;Introdução à Economia A1-Matutino (São Bernardo)
11202130313;DA1BHO0102-15SB;Desenvolvimento e Sustentabilidade A1-Matutino (São Bernardo)
11202130313;DA2BIR0004-15SB;Bases Epistemológicas da Ciência Moderna A2-Matutino (São Bernardo)
11202130313;DA1ESHT007-17SB;Estudos do Meio Físico A1-Matutino (São Bernardo)
11202130314;Da1ESHC032-17SB;Macroeconomia II a1-Matutino (São Bernardo)
11202130314;DA1ESHC035-21SB;Econometria I A1-Matutino (São Bernardo)
11202130314;Da1ESHC020-17SB;História Econômica Geral a1-Matutino (São Bernardo)
11202130315;NA2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A2-Noturno (Santo André)
11202130315;NA2BIN0406-15SA;Introdução à Probabilidade e à Estatística A2-Noturno (Santo André)
11202130315;NA1BCK0103-15SA;Física Quântica A1-Noturno (Santo André)
11202130315;DA1NHT3064-15SA;Física Ondulatória A1-Matutino (Santo André)
11202130315;NA7BCJ0203-15SA;Fenômenos Eletromagnéticos A7-Noturno (Santo André)
11202130315;DA1BIR0004-15SA;Bases Epistemológicas da Ciência Moderna A1-Matutino (Santo André)
11202130315;DA2BCM0506-15SA;Comunicação e Redes A2-Matutino (Santo André)
11202130316;NB1BHO1102-19SB;Introdução à Economia B1-Noturno (São Bernardo)
11202130316;NB1BHQ0004-19SB;Estudos de Gênero B1-Noturno (São Bernardo)
11202130316;NA1ESHR018-13SB;Sociedade Civil Organizada Global A1-Noturno (São Bernardo)
11202130316;NB1BHO0102-15SB;Desenvolvimento e Sustentabilidade B1-Noturno (São Bernardo)
11202130316;NB2BIR0004-15SB;Bases Epistemológicas da Ciência Moderna B2-Noturno (São Bernardo)
11202130317;DA1NHT3064-15SA;Física Ondulatória A1-Matutino (Santo André)
11202130317;NA2BCM0506-15SA;Comunicação e Redes A2-Noturno (Santo André)
11202130317;NA1MCTB001-17SA;Álgebra Linear A1-Noturno (Santo André)
11202130317;NA1BIR0004-15SA;Bases Epistemológicas da Ciência Moderna A1-Noturno (Santo André)
11202130318;NA3BIS0003-15SA;Bases Matemáticas A3-Noturno (Santo André)
11202130318;NA3BIL0304-15SA;Evolução e Diversificação da Vida na Terra A3-Noturno (Santo André)
11202130318;NA7BCS0001-15SA;Base Experimental das Ciências Naturais A7-Noturno (Santo André)
11202130318;NA3BIK0102-15SA;Estrutura da Matéria A3-Noturno (Santo André)
11202130319;DA1MCZD005-18SA;Projetos de Ensino de Matemática e Ciências com Arte A1-Matutino (Santo André)
11202130319;DA3BIS0003-15SA;Bases Matemáticas A3-Matutino (Santo André)
11202130319;DA3BIK0102-15SA;Estrutura da Matéria A3-Matutino (Santo André)
11202130319;DA7BCS0001-15SA;Base Experimental das Ciências Naturais A7-Matutino (Santo André)
11202130319;DA3BIL0304-15SA;Evolução e Diversificação da Vida na Terra A3-Matutino (Santo André)
11202130320;DA1BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A1-Matutino (Santo André)
11202130320;DA7BCJ0203-15SA;Fenômenos Eletromagnéticos A7-Matutino (Santo André)
11202130320;DA2BCM0506-15SA;Comunicação e Redes A2-Matutino (Santo André)
11202130320;DA2BIN0406-15SA;Introdução à Probabilidade e à Estatística A2-Matutino (Santo André)
11202130321;NA1BCS0002-15SA;Projeto Dirigido A1-Noturno (Santo André)
11202130321;NB1BCJ0205-15SA;Fenômenos Térmicos B1-Noturno (Santo André)
11202130321;NA4BIS0003-15SA;Bases Matemáticas A4-Noturno (Santo André)
11202130321;NA1BCM0506-15SA;Comunicação e Redes A1-Noturno (Santo André)
11202130322;DA1BIQ0602-15SB;Estrutura e Dinâmica Social A1-Matutino (São Bernardo)
11202130322;DA1MCTC002-15SB;Introdução à Neurociência A1-Matutino (São Bernardo)
11202130322;NA1BIN0406-15SB;Introdução à Probabilidade e à Estatística A1-Noturno (São Bernardo)
11202130322;DA2BCM0505-15SB;Processamento da Informação A2-Matutino (São Bernardo)
11202130323;DB2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias B2-Matutino (Santo André)
11202130323;DB4BCJ0203-15SA;Fenômenos Eletromagnéticos B4-Matutino (Santo André)
11202130323;DB1BIN0406-15SA;Introdução à Probabilidade e à Estatística B1-Matutino (Santo André)
11202130323;DB1BCM0506-15SA;Comunicação e Redes B1-Matutino (Santo André)
11202130324;NC7BCS0001-15SA;Base Experimental das Ciências Naturais C7-Noturno (Santo André)
11202130324;NA2BIR0004-15SA;Bases Epistemológicas da Ciência Moderna A2-Noturno (Santo André)
11202130325;NA1BCM0506-15SB;Comunicação e Redes A1-Noturno (São Bernardo)
11202130325;NA1BIN0406-15SB;Introdução à Probabilidade e à Estatística A1-Noturno (São Bernardo)
11202130325;NA1BCN0405-15SB;Introdução às Equações Diferenciais Ordinárias A1-Noturno (São Bernardo)
11202130325;NA1BCJ0203-15SB;Fenômenos Eletromagnéticos A1-Noturno (São Bernardo)
11202130326;DA1ESTO012-17SA;Princípios de Administração A1-Matutino (Santo André)
11202130326;DB6BCJ0203-15SA;Fenômenos Eletromagnéticos B6-Matutino (Santo André)
11202130326;DB2BIN0406-15SA;Introdução à Probabilidade e à Estatística B2-Matutino (Santo André)
11202130326;DB3BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias B3-Matutino (Santo André)
11202130326;DB2BCM0506-15SA;Comunicação e Redes B2-Matutino (Santo André)
11202130327;NA1BCL0307-15SA;Transformações Químicas A1-Noturno (Santo André)
11202130327;NA1BIR0603-15SA;Ciência, Tecnologia e Sociedade A1-Noturno (Santo André)
11202130327;NA2BIN0406-15SA;Introdução à Probabilidade e à Estatística A2-Noturno (Santo André)
11202130327;NA1BCM0506-15SA;Comunicação e Redes A1-Noturno (Santo André)
11202130329;NB2BCM0506-15SA;Comunicação e Redes B2-Noturno (Santo André)
11202130329;NB1BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias B1-Noturno (Santo André)
11202130329;NB1BIR0004-15SA;Bases Epistemológicas da Ciência Moderna B1-Noturno (Santo André)
11202130330;DA1BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A1-Matutino (Santo André)
11202130330;DA2BIN0406-15SA;Introdução à Probabilidade e à Estatística A2-Matutino (Santo André)
11202130330;DA5BCJ0203-15SA;Fenômenos Eletromagnéticos A5-Matutino (Santo André)
11202130330;NA1BIR0004-15SA;Bases Epistemológicas da Ciência Moderna A1-Noturno (Santo André)
11202130330;DA2BCM0506-15SA;Comunicação e Redes A2-Matutino (Santo André)
11202130331;DA1BCM0506-15SA;Comunicação e Redes A1-Matutino (Santo André)
11202130331;DA2BIN0406-15SA;Introdução à Probabilidade e à Estatística A2-Matutino (Santo André)
11202130331;DA2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A2-Matutino (Santo André)
11202130331;DB2ESTO006-17SA;Materiais e Suas Propriedades B2-Matutino (Santo André)
11202130331;DA1ESTO012-17SA;Princípios de Administração A1-Matutino (Santo André)
11202130331;DA4BCJ0203-15SA;Fenômenos Eletromagnéticos A4-Matutino (Santo André)
11202130333;NC1BIK0102-15SB;Estrutura da Matéria C1-Noturno (São Bernardo)
11202130333;NC1BIJ0207-15SB;Bases Conceituais da Energia C1-Noturno (São Bernardo)
11202130333;NA5BIS0005-15SB;Bases Computacionais da Ciência A5-Noturno (São Bernardo)
11202130334;DA1ESTO012-17SA;Princípios de Administração A1-Matutino (Santo André)
11202130334;DB1BCJ0203-15SA;Fenômenos Eletromagnéticos B1-Matutino (Santo André)
11202130334;DB2BIN0406-15SA;Introdução à Probabilidade e à Estatística B2-Matutino (Santo André)
11202130334;DB2BCM0506-15SA;Comunicação e Redes B2-Matutino (Santo André)
11202130334;DB3BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias B3-Matutino (Santo André)
11202130335;DB2BIR0004-15SB;Bases Epistemológicas da Ciência Moderna B2-Matutino (São Bernardo)
11202130335;DB1BCL0307-15SB;Transformações Químicas B1-Matutino (São Bernardo)
11202130335;DA3BCS0001-15SB;Base Experimental das Ciências Naturais A3-Matutino (São Bernardo)
11202130335;DB1BCM0506-15SB;Comunicação e Redes B1-Matutino (São Bernardo)
11202130336;NA4BCJ0203-15SA;Fenômenos Eletromagnéticos A4-Noturno (Santo André)
11202130336;NA2BCM0506-15SA;Comunicação e Redes A2-Noturno (Santo André)
11202130336;NA2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A2-Noturno (Santo André)
11202130336;NA2BIN0406-15SA;Introdução à Probabilidade e à Estatística A2-Noturno (Santo André)
11202130337;NB1BCM0506-15SA;Comunicação e Redes B1-Noturno (Santo André)
11202130337;NB1BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias B1-Noturno (Santo André)
11202130337;NB1BIN0406-15SA;Introdução à Probabilidade e à Estatística B1-Noturno (Santo André)
11202130337;NB9BCJ0203-15SA;Fenômenos Eletromagnéticos B9-Noturno (Santo André)
11202130338;DA1BCM0506-15SB;Comunicação e Redes A1-Matutino (São Bernardo)
11202130338;DA1BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A1-Matutino (Santo André)
11202130338;DA1ESTO005-17SB;Introdução às Engenharias A1-Matutino (São Bernardo)
11202130338;DA1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna A1-Matutino (São Bernardo)
11202130338;DA1BIN0406-15SB;Introdução à Probabilidade e à Estatística A1-Matutino (São Bernardo)
11202130339;NA2BIR0004-15SA;Bases Epistemológicas da Ciência Moderna A2-Noturno (Santo André)
11202130339;DA2BCJ0203-15SB;Fenômenos Eletromagnéticos A2-Matutino (São Bernardo)
11202130339;DA1BCN0402-15SB;Funções de Uma Variável A1-Matutino (São Bernardo)
11202130339;DA1BCM0506-15SA;Comunicação e Redes A1-Matutino (Santo André)
11202130339;DA1NHZ6007-18SA;Segurança e Regulamentação em Biotecnologia A1-Matutino (Santo André)
11202130340;DB1BIN0406-15SA;Introdução à Probabilidade e à Estatística B1-Matutino (Santo André)
11202130340;DB2BCJ0203-15SA;Fenômenos Eletromagnéticos B2-Matutino (Santo André)
11202130340;DB1BCM0506-15SA;Comunicação e Redes B1-Matutino (Santo André)
11202130340;DB3BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias B3-Matutino (Santo André)
11202130341;DA2BCM0505-15SA;Processamento da Informação A2-Matutino (Santo André)
11202130341;NB1BCN0407-15SA;Funções de Várias Variáveis B1-Noturno (Santo André)
11202130341;NA1BCJ0205-15SA;Fenômenos Térmicos A1-Noturno (Santo André)
11202130341;NC1BCL0307-15SA;Transformações Químicas C1-Noturno (Santo André)
11202130342;DA2BIN0406-15SB;Introdução à Probabilidade e à Estatística A2-Matutino (São Bernardo)
11202130342;DA1BHP0202-15SB;Pensamento Crítico A1-Matutino (São Bernardo)
11202130342;DA1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna A1-Matutino (São Bernardo)
11202130342;DA1BHO0101-15SB;Estado e Relações de Poder A1-Matutino (São Bernardo)
11202130342;DA2BHO0102-15SB;Desenvolvimento e Sustentabilidade A2-Matutino (São Bernardo)
11202130343;NB1BCM0506-15SA;Comunicação e Redes B1-Noturno (Santo André)
11202130343;NB2BCN0407-15SA;Funções de Várias Variáveis B2-Noturno (Santo André)
11202130344;NB1BHO0102-15SB;Desenvolvimento e Sustentabilidade B1-Noturno (São Bernardo)
11202130344;NB1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna B1-Noturno (São Bernardo)
11202130344;NB1BHQ0004-19SB;Estudos de Gênero B1-Noturno (São Bernardo)
11202130344;NB1BIN0406-15SB;Introdução à Probabilidade e à Estatística B1-Noturno (São Bernardo)
11202130344;NB1BHO1102-19SB;Introdução à Economia B1-Noturno (São Bernardo)
11202130345;NA1BIR0603-15SB;Ciência, Tecnologia e Sociedade A1-Noturno (São Bernardo)
11202130345;DB1BIN0406-15SB;Introdução à Probabilidade e à Estatística B1-Matutino (São Bernardo)
11202130345;DA1BCJ0205-15SB;Fenômenos Térmicos A1-Matutino (São Bernardo)
11202130345;DA1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna A1-Matutino (São Bernardo)
11202130346;DA2BCM0506-15SA;Comunicação e Redes A2-Matutino (Santo André)
11202130346;DA1BIN0406-15SA;Introdução à Probabilidade e à Estatística A1-Matutino (Santo André)
11202130346;DA1BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A1-Matutino (Santo André)
11202130346;DA2BCJ0203-15SA;Fenômenos Eletromagnéticos A2-Matutino (Santo André)
11202130347;DB1BCN0405-15SB;Introdução às Equações Diferenciais Ordinárias B1-Matutino (São Bernardo)
11202130347;DB1BIN0406-15SB;Introdução à Probabilidade e à Estatística B1-Matutino (São Bernardo)
11202130347;DB1BCM0506-15SB;Comunicação e Redes B1-Matutino (São Bernardo)
11202130348;DA1BIN0406-15SB;Introdução à Probabilidade e à Estatística A1-Matutino (São Bernardo)
11202130348;DA1BCM0506-15SB;Comunicação e Redes A1-Matutino (São Bernardo)
11202130348;DA1BCN0405-15SB;Introdução às Equações Diferenciais Ordinárias A1-Matutino (São Bernardo)
11202130348;DA1BCJ0203-15SB;Fenômenos Eletromagnéticos A1-Matutino (São Bernardo)
11202130349;DB1BIN0406-15SA;Introdução à Probabilidade e à Estatística B1-Matutino (Santo André)
11202130349;DB4BCJ0203-15SA;Fenômenos Eletromagnéticos B4-Matutino (Santo André)
11202130349;DB1BCM0506-15SA;Comunicação e Redes B1-Matutino (Santo André)
11202130349;DB2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias B2-Matutino (Santo André)
11202130350;DB4BCJ0203-15SA;Fenômenos Eletromagnéticos B4-Matutino (Santo André)
11202130350;DAESTO012-17SB;Princípios de Administração A-Matutino (São Bernardo)
11202130350;NA1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna A1-Noturno (São Bernardo)
11202130350;NA1BCN0405-15SB;Introdução às Equações Diferenciais Ordinárias A1-Noturno (São Bernardo)
